Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP_o,READOUT_GFP_o,STD_RFP_o,STD_GFP_o
6,150.05,0.5,1e-06,NaN,NaN,11.1114526059799,184.937980771202
6,155.05,0.5,1e-06,NaN,NaN,10.5707815791308,281.776797692566
6,160.05,0.5,1e-06,NaN,NaN,10.2946554485187,338.593552605781
6,165.05,0.5,1e-06,NaN,NaN,8.88710308906501,243.562710022612
6,170.05,0.5,1e-06,NaN,NaN,8.14265409484623,315.360158894937
6,175.05,0.5,1e-06,NaN,NaN,10.5551310454006,251.281147912968
6,180.033333333333,0.5,1e-06,NaN,NaN,9.01952219984776,366.197508975216
6,185.033333333333,1e-06,50,NaN,NaN,10.4857900443768,355.698235851248
6,190.05,1e-06,50,NaN,NaN,9.62077910508108,390.360515570391
6,195.05,1e-06,50,NaN,NaN,9.82405662571812,381.733514341098
6,200.05,1e-06,50,NaN,NaN,9.74553436501395,389.593442289703
6,205.033333333333,1e-06,50,NaN,NaN,9.9430158623427,330.629998687765
6,210.033333333333,1e-06,50,NaN,NaN,10.4157719923625,316.819007387081
6,215.05,0.5,1e-06,NaN,NaN,8.84708835579978,301.725951206706
6,220.05,0.5,1e-06,NaN,NaN,11.0285485262204,292.739223513474
6,225.05,0.5,1e-06,NaN,NaN,17.7900072702403,218.383235998738
6,230.033333333333,0.5,1e-06,NaN,NaN,26.128608842857,168.608623730329
6,235.05,0.5,1e-06,NaN,NaN,34.8362770741744,244.307645228732
6,240.05,0.5,1e-06,NaN,NaN,40.022613518341,206.414129129407
6,245.05,0.5,1e-06,NaN,NaN,53.8726601534843,193.865971179856
6,250.05,0.5,1e-06,NaN,NaN,73.8848543912739,180.110411208198
6,255.05,0.5,1e-06,NaN,NaN,86.8094405906402,185.288671738556
6,260.05,0.5,1e-06,NaN,NaN,86.1700837182069,137.652010256827
6,265.05,0.5,1e-06,NaN,NaN,103.121451098681,60.4607209240904
6,270.05,0.5,1e-06,NaN,NaN,81.172971455763,164.690616087914
6,275.05,0.5,1e-06,NaN,NaN,90.8502944239852,120.164532464451
6,280.033333333333,0.5,1e-06,NaN,NaN,103.261534935518,160.947649560904
6,285.033333333333,0.5,1e-06,NaN,NaN,94.7115369276757,132.173772330012
6,290.033333333333,0.5,1e-06,NaN,NaN,88.115082620168,176.064602113006
6,295.05,0.5,1e-06,NaN,NaN,70.7145581299373,174.203017856232
6,300.033333333333,0.5,1e-06,NaN,NaN,74.3192983063395,200.663881509713
6,305.05,0.5,1e-06,NaN,NaN,81.6942108634119,169.559591488054
6,310.05,0.5,1e-06,NaN,NaN,67.0114160564076,131.432347874688
6,315.05,0.5,1e-06,NaN,NaN,65.2667691809862,212.935822774464
6,320.033333333333,0.5,1e-06,NaN,NaN,60.8734578760889,187.433899043114
6,325.05,0.5,1e-06,NaN,NaN,54.5880468586192,197.962494776303
6,330.05,0.5,1e-06,NaN,NaN,52.0437303055741,204.944484137093
6,335.05,0.5,1e-06,NaN,NaN,43.4581002472101,190.667220763754
6,340.05,0.5,1e-06,NaN,NaN,42.3486167610253,205.174914156056
6,345.05,0.5,1e-06,NaN,NaN,43.7487020273172,158.102002985697
6,350.05,0.5,1e-06,NaN,NaN,34.8916429286162,205.466022487442
6,355.05,0.5,1e-06,NaN,NaN,30.6928658575525,159.820339522687
6,360.05,0.5,1e-06,NaN,NaN,38.2237563289846,165.533957024479
6,365.05,0.5,1e-06,NaN,NaN,23.7049549764224,144.610006900632
6,370.05,0.5,1e-06,NaN,NaN,30.0754315467977,158.286693979087
6,375.066666666667,0.5,1e-06,NaN,NaN,29.5488423118306,212.638952861669
6,380.05,0.5,1e-06,NaN,NaN,26.3674636678079,135.321173698482
6,385.05,0.5,1e-06,NaN,NaN,25.1470713041558,192.8736305085
6,390.05,0.5,1e-06,NaN,NaN,20.8248059588579,213.728770070603
6,395.05,1e-06,50,NaN,NaN,23.6745997987051,204.869304939322
6,400.033333333333,1e-06,50,NaN,NaN,22.2257321979062,259.043816359419
6,405.033333333333,1e-06,50,NaN,NaN,17.0249474053459,274.969526323815
6,410.05,1e-06,50,NaN,NaN,17.2595307854334,182.421648887726
6,415.05,1e-06,50,NaN,NaN,16.1785312881629,204.899992272178
6,420.05,1e-06,50,NaN,NaN,17.3702294124561,151.505614596367
6,425.05,0.5,1e-06,NaN,NaN,19.7790149346524,213.638493624225
6,430.05,0.5,1e-06,NaN,NaN,29.4741404753449,183.056826617662
6,435.05,0.5,1e-06,NaN,NaN,46.0750525254696,196.262455084737
6,440.05,0.5,1e-06,NaN,NaN,72.5893655355293,156.308977329603
6,445.05,0.5,1e-06,NaN,NaN,89.7484071402234,176.000612783126
6,450.05,0.5,1e-06,NaN,NaN,117.6434813379,125.844861616365
6,455.05,0.5,1e-06,NaN,NaN,143.55041045207,133.547382047258
6,460.033333333333,0.5,1e-06,NaN,NaN,154.628200353109,161.849210140911
6,465.033333333333,0.5,1e-06,NaN,NaN,185.006170154208,152.888782647998
6,470.033333333333,0.5,1e-06,NaN,NaN,230.146909149593,119.995635294229
6,475.05,0.5,1e-06,NaN,NaN,217.053752589892,99.5494511802643
6,480.033333333333,0.5,1e-06,NaN,NaN,234.82426121635,142.419328961363
6,485.033333333333,0.5,1e-06,NaN,NaN,186.032673532547,137.66247355589
6,490.033333333333,0.5,1e-06,NaN,NaN,215.729009712025,159.739642627927
6,495.05,0.5,1e-06,NaN,NaN,193.477849084016,139.628612870366
6,500.033333333333,0.5,1e-06,NaN,NaN,179.805039845192,174.480993099362
6,505.05,0.5,1e-06,NaN,NaN,170.023432981289,153.610622531127
6,510.05,0.5,1e-06,NaN,NaN,185.323703913046,170.223133114722
6,515.033333333333,0.5,1e-06,NaN,NaN,190.004502895569,155.821652048843
6,520.05,0.5,1e-06,NaN,NaN,145.457058581628,199.766396348581
6,525.033333333333,0.5,1e-06,NaN,NaN,123.985081709393,197.502412807476
6,530.05,0.5,1e-06,NaN,NaN,105.073698673469,168.79326528619
6,535.05,0.5,1e-06,NaN,NaN,118.43601791956,212.431263673974
6,540.05,0.5,1e-06,NaN,NaN,103.909312290177,247.608874723161
6,545.05,0.5,1e-06,NaN,NaN,102.495303472451,231.555638474166
6,550.05,0.5,1e-06,NaN,NaN,99.8586361160343,63.1049576699618
6,555.05,0.5,1e-06,NaN,NaN,75.666900311018,152.314730175424
6,560.05,0.5,1e-06,NaN,NaN,75.9045799683132,196.123733457976
6,565.05,0.5,1e-06,NaN,NaN,54.4799379323657,181.224888892735
6,570.033333333333,0.5,1e-06,NaN,NaN,60.3566380625468,202.206336919528
6,575.05,0.5,1e-06,NaN,NaN,48.6280183660374,194.786103456182
6,580.05,0.5,1e-06,NaN,NaN,50.0926582317436,172.677342227355
6,585.033333333333,0.5,1e-06,NaN,NaN,47.4154874873514,149.735684278655
6,590.05,0.5,1e-06,NaN,NaN,37.9681634193522,179.358641766804
6,595.05,0.5,1e-06,NaN,NaN,25.3580288888768,144.271137532402
6,600.05,0.5,1e-06,NaN,NaN,32.3538578136976,178.722924415145
6,605.033333333333,1e-06,50,NaN,NaN,27.602326727647,177.4421515753
6,610.05,1e-06,50,NaN,NaN,28.1734606779345,150.663304349898
6,615.05,1e-06,50,NaN,NaN,24.427370522348,216.089659709548
6,620.033333333333,1e-06,50,NaN,NaN,15.9495760257235,183.750404389309
6,625.05,1e-06,50,NaN,NaN,19.3618202043333,222.109397865422
6,630.05,1e-06,50,NaN,NaN,21.4063338698537,192.503957675493
6,635.033333333333,0.5,1e-06,NaN,NaN,20.6442368707246,216.415732737034
6,640.05,0.5,1e-06,NaN,NaN,21.0747446909308,157.646052139019
6,645.05,0.5,1e-06,NaN,NaN,46.5867751516507,149.557318369164
6,650.05,0.5,1e-06,NaN,NaN,58.1277519956118,120.083944388423
6,655.05,0.5,1e-06,NaN,NaN,87.3157167293861,180.300869345062
6,660.05,0.5,1e-06,NaN,NaN,90.610354026518,143.097165227289
6,665.05,0.5,1e-06,NaN,NaN,153.843028723982,112.087008243939
6,670.05,0.5,1e-06,NaN,NaN,169.673181879554,140.342763959723
6,675.05,0.5,1e-06,NaN,NaN,199.183578502734,164.445492524555
6,680.05,0.5,1e-06,NaN,NaN,254.431175009242,125.735696135065
6,685.05,0.5,1e-06,NaN,NaN,272.942168569919,183.720736286967
6,690.05,0.5,1e-06,NaN,NaN,242.260534341469,208.485419638286
6,695.05,0.5,1e-06,NaN,NaN,254.496859795913,143.948365797371
6,700.033333333333,0.5,1e-06,NaN,NaN,283.545605629102,194.058244907812
6,705.05,0.5,1e-06,NaN,NaN,260.401148023063,180.075853166604
6,710.05,0.5,1e-06,NaN,NaN,289.26839116769,215.683339601293
6,715.05,0.5,1e-06,NaN,NaN,251.78819541778,209.842035732559
6,720.033333333333,0.5,1e-06,NaN,NaN,248.668399552692,163.071462080569
6,725.05,0.5,1e-06,NaN,NaN,265.486864061047,246.61341993706
6,730.05,0.5,1e-06,NaN,NaN,203.023265616079,159.564728614717
6,735.05,0.5,1e-06,NaN,NaN,208.976780533557,208.104071428715
6,740.05,0.5,1e-06,NaN,NaN,209.569465836893,288.647801532514
6,745.05,0.5,1e-06,NaN,NaN,175.087098244386,220.312545477647
6,750.05,0.5,1e-06,NaN,NaN,176.348010061771,223.231959239004
6,755.05,0.5,1e-06,NaN,NaN,123.253641796781,274.492920512171
6,760.033333333333,0.5,1e-06,NaN,NaN,124.541358265628,228.159903783613
6,765.033333333333,0.5,1e-06,NaN,NaN,132.976334923926,281.272623639959
6,770.05,0.5,1e-06,NaN,NaN,109.742708454305,325.212395058541
6,775.05,0.5,1e-06,NaN,NaN,105.145451640074,343.52940668928
6,780.05,0.5,1e-06,NaN,NaN,94.3665723189288,303.330041806146
6,785.05,0.5,1e-06,NaN,NaN,74.7318423302254,312.523289938776
6,790.05,0.5,1e-06,NaN,NaN,67.4190636577427,320.16960865237
6,795.05,0.5,1e-06,NaN,NaN,68.6555784112193,321.369789820358
6,800.05,0.5,1e-06,NaN,NaN,47.7502226530199,388.787465482063
6,805.05,0.5,1e-06,NaN,NaN,44.1893595911247,369.94775692616
6,810.05,0.5,1e-06,NaN,NaN,37.0128588084737,399.656776736597
6,815.033333333333,1e-06,50,NaN,NaN,37.6827138455362,325.465801321552
6,820.05,1e-06,50,NaN,NaN,34.0862636188835,386.874569839422
6,825.05,1e-06,50,NaN,NaN,33.6672970538176,423.098414824215
6,830.05,1e-06,50,NaN,NaN,29.6569911329902,298.510750393926
6,835.05,1e-06,50,NaN,NaN,31.6776429327992,346.167979717128
6,840.05,1e-06,50,NaN,NaN,28.3638480323332,276.926817987654
6,845.033333333333,0.25,20,NaN,NaN,32.1823988814683,339.701232826952
6,850.05,0.25,20,NaN,NaN,35.7343634386199,331.273906901968
6,855.05,0.25,20,NaN,NaN,54.4119860649172,290.424712674945
6,860.05,0.25,20,NaN,NaN,73.197603525184,310.30022417874
6,865.05,0.25,20,NaN,NaN,87.2213415538749,284.499445958475
6,870.05,0.25,20,NaN,NaN,108.217046067948,195.535349289877
6,875.05,0.25,20,NaN,NaN,151.910437415313,277.826237799067
6,880.05,0.25,20,NaN,NaN,178.940158723313,250.138619496415
6,885.05,0.25,20,NaN,NaN,254.631978662999,256.296619293169
6,890.05,0.25,20,NaN,NaN,310.722172996103,261.359834673202
6,895.05,0.25,20,NaN,NaN,361.826563065072,211.050449243573
6,900.05,0.25,20,NaN,NaN,379.743502397487,236.70803370967
6,905.05,0.25,20,NaN,NaN,415.652607415459,210.57699046349
6,910.05,0.25,20,NaN,NaN,463.705959146423,173.781805858476
6,915.05,0.25,20,NaN,NaN,567.341026037435,193.572652137328
6,920.05,0.25,20,NaN,NaN,569.604021885646,211.072744129903
6,925.05,0.25,20,NaN,NaN,606.129478749003,197.3068502624
6,930.05,0.25,20,NaN,NaN,737.26014779384,172.3006067509
6,935.05,0.25,20,NaN,NaN,722.50810437726,201.153787286621
6,940.033333333333,0.25,20,NaN,NaN,775.017988733959,180.935549118788
6,945.033333333333,0.25,20,NaN,NaN,554.398878433577,167.41153456585
6,950.05,0.25,20,NaN,NaN,499.875455281959,97.5928738457425
6,955.033333333333,0.25,20,NaN,NaN,878.194259201552,149.968880642476
6,960.05,0.25,20,NaN,NaN,774.447025791897,148.895550763935
6,965.05,0.25,20,NaN,NaN,917.924995024788,121.633187473309
6,970.05,0.25,20,NaN,NaN,858.903120664782,137.363612077251
6,975.05,0.25,20,NaN,NaN,777.493444254856,139.208601518114
6,980.05,0.25,20,NaN,NaN,932.682210449203,143.129655267155
6,985.033333333333,0.25,20,NaN,NaN,911.949859229392,129.386797842947
6,990.05,0.25,20,NaN,NaN,956.369022963845,130.164459209409
6,995.033333333333,0.25,20,NaN,NaN,943.487107599038,133.128764264884
6,1000.05,0.25,20,NaN,NaN,790.922612777488,149.864754383549
6,1005.03333333333,0.25,20,NaN,NaN,864.887809988753,129.373219532268
6,1010.05,0.25,20,NaN,NaN,967.175504136306,154.993762672666
6,1015.05,0.25,20,NaN,NaN,807.365888590452,100.56366337651
6,1020.03333333333,0.25,20,NaN,NaN,958.561168160481,117.642484050831
6,1025.03333333333,0.25,20,NaN,NaN,982.641325664268,137.895788053594
6,1030.05,0.25,20,NaN,NaN,768.990935141403,115.764894012934
6,1035.03333333333,0.25,20,NaN,NaN,1036.4639612224,151.343719021162
6,1040.05,0.25,20,NaN,NaN,1098.61716160519,143.760861784584
6,1045.03333333333,0.25,20,NaN,NaN,1229.14553626735,111.861505387235
6,1050.05,0.25,20,NaN,NaN,1173.29914825913,145.858705657831
6,1055.05,0.25,20,NaN,NaN,1346.43852455208,153.009167291806
6,1060.03333333333,0.25,20,NaN,NaN,1391.31587159791,146.315310986661
6,1065.05,0.25,20,NaN,NaN,1375.13304388963,124.491349817925
6,1070.03333333333,0.25,20,NaN,NaN,1298.30076596277,154.276905096583
6,1075.05,0.25,20,NaN,NaN,1611.20450982943,158.858853231321
6,1080.03333333333,0.25,20,NaN,NaN,1696.90846540103,142.729989297096
6,1085.05,0.25,20,NaN,NaN,1831.24127160264,133.339682447773
6,1090.05,0.25,20,NaN,NaN,1856.75368295544,157.470743251917
6,1095.05,0.25,20,NaN,NaN,1749.72175721516,161.163692700987
6,1100.05,0.25,20,NaN,NaN,1890.30140849298,140.80452761383
6,1105.05,0.25,20,NaN,NaN,2009.37574682306,189.79638132312
6,1110.05,0.25,20,NaN,NaN,1910.80538161537,128.575631184801
6,1115.03333333333,0.25,20,NaN,NaN,2069.40666033673,194.896559354941
6,1120.05,0.25,20,NaN,NaN,2015.15432953379,193.704753408424
6,1125.05,0.25,20,NaN,NaN,2045.19795105235,178.123682652405
6,1130.03333333333,0.25,20,NaN,NaN,2153.45631687432,211.753323060174
6,1135.03333333333,0.25,20,NaN,NaN,1980.30152338402,181.626899500828
6,1140.05,0.25,20,NaN,NaN,2102.06100654262,163.130037560564
6,1145.03333333333,0.25,20,NaN,NaN,2162.36427065096,225.079837949653
6,1150.05,0.25,20,NaN,NaN,2075.3706344591,226.353938284402
6,1155.05,0.25,20,NaN,NaN,2102.40743450558,174.196397173012
6,1160.05,0.25,20,NaN,NaN,2224.98773068082,235.55736945208
6,1165.05,0.25,20,NaN,NaN,2089.77170255433,212.144215532018
6,1170.05,0.25,20,NaN,NaN,2185.80025998155,210.835447683608
6,1175.05,0.25,20,NaN,NaN,2066.00484160774,239.232874543834
6,1180.05,0.25,20,NaN,NaN,1972.86499586352,181.849807813629
6,1185.05,0.25,20,NaN,NaN,2074.13273510669,243.0381596728
6,1190.05,0.25,20,NaN,NaN,2005.13586061489,238.443237335075
6,1195.05,0.25,20,NaN,NaN,2011.57840015503,264.314613935328
6,1200.05,0.25,20,NaN,NaN,2093.03226985193,246.702806390036
7,0,1,1e-06,NaN,NaN,10.1008072782889,140.275810317853
7,5.01666666666667,1,1e-06,NaN,NaN,11.6978482045071,201.926466856699
7,10.0166666666667,1,1e-06,NaN,NaN,10.8124482457653,224.089476402948
7,15.0166666666667,1,1e-06,NaN,NaN,11.1852029535882,210.674560858215
7,20.0166666666667,1,1e-06,NaN,NaN,10.8376888807812,242.467418105917
7,25.0166666666667,1,1e-06,NaN,NaN,10.6574015087912,203.569197712641
7,30.0166666666667,1,1e-06,NaN,NaN,10.3144610715716,260.440612190033
7,35.0166666666667,1,1e-06,NaN,NaN,10.092748578915,227.082981280822
7,40.0166666666667,1,1e-06,NaN,NaN,10.2309609757335,287.281836421245
7,45.0166666666667,1,1e-06,NaN,NaN,11.1603759062962,286.404690063307
7,50.0166666666667,1,1e-06,NaN,NaN,10.3372629256728,206.803052451596
7,55.0166666666667,1,1e-06,NaN,NaN,10.4939506653979,199.439856315155
7,60.0166666666667,1,1e-06,NaN,NaN,11.1613554652129,233.07300538645
7,65.0166666666667,1,1e-06,NaN,NaN,10.6877399286048,164.088512495217
7,70.0166666666667,1,1e-06,NaN,NaN,9.50645900967638,192.334669577154
7,75.0166666666667,1,1e-06,NaN,NaN,10.1189579154903,187.724827139472
7,80.0166666666667,1,1e-06,NaN,NaN,9.63957433165169,197.475379664082
7,85.0166666666667,1,1e-06,NaN,NaN,8.41101655279894,231.036479446797
7,90.0166666666667,1,1e-06,NaN,NaN,10.9820847731689,285.937902127415
7,95.0166666666667,1,1e-06,NaN,NaN,9.53500325775117,203.167435670497
7,100.016666666667,1,1e-06,NaN,NaN,10.4794912264031,276.076274055094
7,105.016666666667,1,1e-06,NaN,NaN,9.28062836937667,226.956120531824
7,110.016666666667,1,1e-06,NaN,NaN,10.814277975286,279.09485868004
7,115.016666666667,1,1e-06,NaN,NaN,11.3797520880659,275.570989663696
7,120.016666666667,1,1e-06,NaN,NaN,10.6722709798997,319.549047573671
7,125.016666666667,1,1e-06,NaN,NaN,11.7300640567769,293.675981238454
7,130.016666666667,1,1e-06,NaN,NaN,12.4089474990371,276.850848038528
7,135.016666666667,1,1e-06,NaN,NaN,11.2058136166651,246.960990569807
7,140.016666666667,1,1e-06,NaN,NaN,12.6663323721333,299.369994911464
7,145.016666666667,1,1e-06,NaN,NaN,12.7509810748039,245.921044179818
7,150.016666666667,1,1e-06,NaN,NaN,12.8476765445288,251.406880399488
7,155.016666666667,1e-06,50,NaN,NaN,13.4151626732855,252.19244311157
7,160.016666666667,1e-06,50,NaN,NaN,12.2518396602478,210.807734288053
7,165.016666666667,1e-06,50,NaN,NaN,12.8619512003753,271.128434478916
7,170.016666666667,1e-06,50,NaN,NaN,12.4949708947355,268.307669595006
7,175.016666666667,1e-06,50,NaN,NaN,10.7544587386604,285.342567397538
7,180.016666666667,1e-06,50,NaN,NaN,11.8784761739888,273.440650422012
7,185.016666666667,1,1e-06,NaN,NaN,11.5950227752066,252.207215565536
7,190.016666666667,1,1e-06,NaN,NaN,10.7342968958198,228.118272701738
7,195.016666666667,1,1e-06,NaN,NaN,9.53776428751875,192.211942247061
7,200.016666666667,1,1e-06,NaN,NaN,10.4254255490933,145.782375211854
7,205.016666666667,1,1e-06,NaN,NaN,14.5183671152969,226.019839391514
7,210.016666666667,1,1e-06,NaN,NaN,24.1845599127542,227.809631581313
7,215.016666666667,1,1e-06,NaN,NaN,26.0229641581435,237.44245665169
7,220.016666666667,1,1e-06,NaN,NaN,31.0275831305189,212.645449968897
7,225.016666666667,1,1e-06,NaN,NaN,31.581329035485,223.698309016609
7,230.016666666667,1,1e-06,NaN,NaN,35.6842547481779,187.825663179431
7,235.016666666667,1,1e-06,NaN,NaN,38.680924118952,219.420170674698
7,240.016666666667,1,1e-06,NaN,NaN,35.460581729337,241.591697116732
7,245.016666666667,1,1e-06,NaN,NaN,35.5113638519665,176.035720926838
7,250.016666666667,1,1e-06,NaN,NaN,39.3846497025165,209.298255065846
7,255.016666666667,1,1e-06,NaN,NaN,31.471983682113,199.476631241434
7,260.016666666667,1,1e-06,NaN,NaN,33.3487609241551,178.328020167213
7,265.016666666667,1,1e-06,NaN,NaN,30.8050635386741,187.765379951686
7,270.016666666667,1,1e-06,NaN,NaN,29.2331397540177,148.604493992061
7,275.016666666667,1,1e-06,NaN,NaN,30.8979155726068,168.644981380963
7,280.016666666667,1,1e-06,NaN,NaN,26.2220814641876,150.039984417724
7,285.016666666667,1,1e-06,NaN,NaN,22.5450473394253,179.315657268461
7,290.016666666667,1,1e-06,NaN,NaN,25.0303056132135,169.783164136744
7,295.016666666667,1,1e-06,NaN,NaN,20.7182748737032,118.339409991542
7,300.016666666667,1,1e-06,NaN,NaN,21.1906576050916,128.010481446054
7,305.016666666667,1,1e-06,NaN,NaN,18.5938382490911,119.106818857463
7,310.016666666667,1,1e-06,NaN,NaN,14.5556314407505,134.661932852431
7,315.016666666667,1,1e-06,NaN,NaN,17.2394741809106,123.411131582862
7,320.016666666667,1,1e-06,NaN,NaN,14.1203749705859,101.189314087513
7,325.016666666667,1,1e-06,NaN,NaN,12.0118983929496,89.1211449096006
7,330.016666666667,1,1e-06,NaN,NaN,10.3081315991833,138.189906486085
7,335.016666666667,1e-06,50,NaN,NaN,9.64359196447009,146.190436058551
7,340.016666666667,1e-06,50,NaN,NaN,8.73812402692635,133.431296899947
7,345.016666666667,1e-06,50,NaN,NaN,9.67523262588835,147.158695127442
7,350.016666666667,1e-06,50,NaN,NaN,10.9123725832682,106.873251022488
7,355.016666666667,1e-06,50,NaN,NaN,10.2908264795956,109.112373344645
7,360.016666666667,1e-06,50,NaN,NaN,8.41299356283755,128.51560783112
7,365.016666666667,1,1e-06,NaN,NaN,9.10741962812772,125.746981966027
7,370.016666666667,1,1e-06,NaN,NaN,16.1054455302019,133.555408160691
7,375.016666666667,1,1e-06,NaN,NaN,18.9235113338431,304.729285332903
7,380.016666666667,1,1e-06,NaN,NaN,33.0754724878088,249.097313218212
7,385.016666666667,1,1e-06,NaN,NaN,44.4107795316081,323.213339250177
7,390.016666666667,1,1e-06,NaN,NaN,46.5801066340618,346.173269281559
7,395.016666666667,1,1e-06,NaN,NaN,61.8419756660613,130.985122855995
7,400.016666666667,1,1e-06,NaN,NaN,70.3820439453463,111.006779271931
7,405.016666666667,1,1e-06,NaN,NaN,75.6418976396188,77.4644522118463
7,410.016666666667,1,1e-06,NaN,NaN,87.0267295355853,127.901310984104
7,415.016666666667,1,1e-06,NaN,NaN,74.8010120117246,162.598478233975
7,420.016666666667,1,1e-06,NaN,NaN,87.5690506916664,138.909911647001
7,425.016666666667,1,1e-06,NaN,NaN,86.2383888456899,190.842846011923
7,430.033333333333,1,1e-06,NaN,NaN,88.524122985022,113.964820483825
7,435.016666666667,1,1e-06,NaN,NaN,94.8034625015461,194.689162837904
7,440.033333333333,1,1e-06,NaN,NaN,82.8038281633825,216.595222348021
7,445.016666666667,1,1e-06,NaN,NaN,74.6170648387107,178.227632982569
7,450.016666666667,1,1e-06,NaN,NaN,77.047162963959,255.247365038823
7,455.016666666667,1,1e-06,NaN,NaN,59.4593910172536,223.93973179481
7,460.016666666667,1,1e-06,NaN,NaN,61.6816338383308,178.142568744871
7,465.016666666667,1,1e-06,NaN,NaN,60.5893214187168,242.469610818078
7,470.016666666667,1,1e-06,NaN,NaN,51.3306163116224,256.845915649278
7,475.016666666667,1,1e-06,NaN,NaN,43.3958219918162,203.820570716862
7,480.016666666667,1,1e-06,NaN,NaN,53.8378801710089,269.648935828522
7,485.016666666667,1,1e-06,NaN,NaN,39.7284315022843,254.867310654467
7,490.016666666667,1,1e-06,NaN,NaN,42.4086457744973,264.581477540492
7,495.016666666667,1,1e-06,NaN,NaN,38.9880867079706,270.084191724559
7,500.016666666667,1,1e-06,NaN,NaN,37.8731669522305,240.996912456094
7,505.016666666667,1,1e-06,NaN,NaN,31.6218765303139,278.132088005424
7,510.016666666667,1,1e-06,NaN,NaN,25.9366839706659,261.368346343849
7,515.016666666667,1e-06,50,NaN,NaN,27.6282147281855,202.544077254163
7,520.016666666667,1e-06,50,NaN,NaN,24.8071926886971,263.909721788864
7,525.016666666667,1e-06,50,NaN,NaN,21.8443045539416,207.463961011578
7,530.016666666667,1e-06,50,NaN,NaN,22.0129191117887,243.720410142267
7,535.016666666667,1e-06,50,NaN,NaN,21.4904617062502,227.373812147484
7,540.016666666667,1e-06,50,NaN,NaN,15.8143244543441,204.68581875077
7,545.033333333333,1,1e-06,NaN,NaN,19.2473736406856,217.715091686449
7,550.016666666667,1,1e-06,NaN,NaN,21.3993064134904,197.590720999258
7,555.016666666667,1,1e-06,NaN,NaN,30.4222617760728,144.992689167982
7,560.016666666667,1,1e-06,NaN,NaN,47.1443378457536,201.217100583366
7,565.016666666667,1,1e-06,NaN,NaN,55.6315596112223,192.077950755497
7,570.016666666667,1,1e-06,NaN,NaN,84.900600526171,144.178055656939
7,575.016666666667,1,1e-06,NaN,NaN,115.477580063684,170.452906712457
7,580.016666666667,1,1e-06,NaN,NaN,137.241354153285,170.352883094582
7,585.033333333333,1,1e-06,NaN,NaN,158.906306351849,142.431738610712
7,590.016666666667,1,1e-06,NaN,NaN,183.170656173843,198.536432437813
7,595.016666666667,1,1e-06,NaN,NaN,163.935279623134,197.321721230971
7,600.016666666667,1,1e-06,NaN,NaN,195.674778483077,233.957755415255
7,605.016666666667,1,1e-06,NaN,NaN,173.868633882806,207.166669975238
7,610.016666666667,1,1e-06,NaN,NaN,174.094831119814,171.571597312699
7,615.016666666667,1,1e-06,NaN,NaN,137.464408579572,211.382679137786
7,620.016666666667,1,1e-06,NaN,NaN,152.568556634828,232.125221428538
7,625.033333333333,1,1e-06,NaN,NaN,125.551137915556,235.417356065031
7,630.016666666667,1,1e-06,NaN,NaN,151.213540378911,162.91600190543
7,635.016666666667,1,1e-06,NaN,NaN,115.884565200561,283.454329736542
7,640.016666666667,1,1e-06,NaN,NaN,114.998625705384,306.778380807269
7,645.016666666667,1,1e-06,NaN,NaN,113.790567389278,293.95238605509
7,650.016666666667,1,1e-06,NaN,NaN,99.1632201681574,241.334297767054
7,655.016666666667,1,1e-06,NaN,NaN,96.8580193135857,258.220750322548
7,660.016666666667,1,1e-06,NaN,NaN,81.2970054447951,281.616867819475
7,665.016666666667,1,1e-06,NaN,NaN,71.994915610418,212.145911858005
7,670.016666666667,1,1e-06,NaN,NaN,75.9797309925824,241.905789928134
7,675.016666666667,1,1e-06,NaN,NaN,67.5293943799435,224.900523497319
7,680.016666666667,1,1e-06,NaN,NaN,64.967711183068,261.356425844921
7,685.016666666667,1,1e-06,NaN,NaN,60.4275489830264,264.350094103039
7,690.016666666667,1,1e-06,NaN,NaN,39.5473472652964,245.748309128812
7,695.016666666667,1e-06,50,NaN,NaN,46.3392918244073,315.144212685382
7,700.016666666667,1e-06,50,NaN,NaN,39.4506663595679,316.502850211271
7,705.016666666667,1e-06,50,NaN,NaN,37.7218051411269,318.290668841995
7,710.016666666667,1e-06,50,NaN,NaN,26.7046838564451,298.37960968282
7,715.016666666667,1e-06,50,NaN,NaN,30.1009498400556,232.396417596156
7,720.016666666667,1e-06,50,NaN,NaN,27.5420377014433,223.867882730043
7,725.016666666667,1,1e-06,NaN,NaN,26.7138908100978,210.41674852234
7,730.016666666667,1,1e-06,NaN,NaN,29.571107524769,166.713204047774
7,735.016666666667,1,1e-06,NaN,NaN,33.0078894116463,219.532374684417
7,740.016666666667,1,1e-06,NaN,NaN,48.5694690945799,179.261357717854
7,745.016666666667,1,1e-06,NaN,NaN,77.0151524445938,148.201574192609
7,750.016666666667,1,1e-06,NaN,NaN,103.625219724197,158.951176152104
7,755.016666666667,1,1e-06,NaN,NaN,128.449843409629,177.538475428914
7,760.016666666667,1,1e-06,NaN,NaN,135.762242847654,137.83442605782
7,765.016666666667,1,1e-06,NaN,NaN,147.032148936658,132.191818008581
7,770.016666666667,1,1e-06,NaN,NaN,168.322270033929,123.034023126161
7,775.016666666667,1,1e-06,NaN,NaN,189.733381090676,158.183518641092
